AssetTag_RawWater_RawWater_Plant_INF_Flow_GPM,AssetTag_RawWater_RawWater_P2_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P3_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P1START_STOP,AssetTag_RawWater_RawWater_P2START_STOP,AssetTag_RawWater_RawWater_P3START_STOP,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint_Control,AssetTag_RawWater_RawWater_ORP_Scaled,AssetTag_RawWater_RawWater_PH_Scaled,AssetTag_RawWater_RawWater_P2_Speed_CMD_Real,AssetTag_RawWater_RawWater_P3_Speed_CMD_Real,AssetTag_RawWater_RawWater_Inf_Flow_Total_Today,AssetTag_RawWater_RawWater_Inf_Flow_Total_Yesterday,AssetTag_RawWater_RawWater_Inf_Flow_Total_MG,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint
1122,0.10125,49.335,0,0,1,1,552.1875,5.912375,52,49.5,0,0,0,1100
1067.125,0.105,49.35375,0,0,1,1,552,5.91325,52,49.5,0,0,0,1100
1093.5,0.10125,49.45125,0,0,1,1,552.1875,5.914125,52,49.5,0,0,0,1100
1096.5,0.105,50.35875,0,0,1,1,552.1875,5.914125,52,50.5,0,0,0,1100
1140,0.105,50.415,0,0,1,1,552,5.915875,52,50.5,0,0,0,1100
1057.125,0.105,49.32375,0,0,1,1,552,5.91675,52,49.5,0,0,0,1100
1121,0.10125,49.46625,0,0,1,1,552.1875,5.915,52,49.5,0,0,0,1100
1123.625,0.105,49.44375,0,0,1,1,551.625,5.915875,52,49.5,0,0,0,1100
1164.125,0.105,49.24125,0,0,1,1,551.4375,5.915,52,48.5,0,0,0,1100
1088.75,0.105,48.3225,0,0,1,1,552,5.91675,52,48.5,0,0,0,1100
1088,0.105,48.4875,0,0,1,1,552,5.91675,52,49,0,0,0,1100
1072.875,0.10875,48.9375,0,0,1,1,552,5.91675,52,49,0,0,0,1100
1089.5,0.1125,48.8925,0,0,1,1,552.1875,5.91675,52,49,0,0,0,1100
1105.5,0.10875,48.81375,0,0,1,1,552,5.91675,52,49,0,0,0,1100
1068.25,0.10875,48.73875,0,0,1,1,552,5.9185,52,49,0,0,0,1100
1096.375,0.105,48.90375,0,0,1,1,552,5.919375,52,49,0,0,0,1100
1088.125,0.10875,48.9525,0,0,1,1,552.1875,5.917625,52,49,0,0,0,1100
1071,0.10875,48.93,0,0,1,1,551.8125,5.9185,52,49,0,0,0,1100
1110.375,0.10875,48.9225,0,0,1,1,551.8125,5.919375,52,48,0,0,0,1050
1115.875,0.105,47.9625,0,0,1,1,552,5.9185,52,48,0,0,0,1100
1087.375,0.10875,48.8625,0,0,1,1,552,5.919375,52,49,0,0,0,1100
1064.625,0.10875,48.855,0,0,1,1,552,5.919375,52,49,0,0,0,1100
1111.125,0.10875,49.485,0,0,1,1,552,5.919375,52,49.5,0,0,0,1100
1036.875,0.10875,49.3875,0,0,1,1,552,5.92025,52,50.5,0,0,0,1100
1135.125,0.10875,50.40375,0,0,1,1,552,5.92025,52,50.5,0,0,0,1100
1101.75,0.10875,49.48125,0,0,1,1,551.8125,5.92025,52,49.5,0,0,0,1100
1112.125,0.10875,49.36875,0,0,1,1,551.8125,5.922,52,49.5,0,0,0,1100
1075,0.10875,48.91125,0,0,1,1,551.8125,5.924625,52,49,0,0,0,1100
1101.375,0.10875,49.0275,0,0,1,1,551.8125,5.922,52,49,0,0,0,1100
1066.125,0.10875,48.88125,0,0,1,1,551.8125,5.922875,52,49,0,0,0,1100
1105,0.10875,48.90375,0,0,1,1,551.8125,5.922,52,49,0,0,0,1100
1080.75,0.105,48.8775,0,0,1,1,552,5.922,52,49,0,0,0,1100
1088.25,0.105,48.83625,0,0,1,1,552,5.922,52,49,0,0,0,1100
1070.25,0.10875,47.95875,0,0,1,1,551.8125,5.922,52,48,0,0,0,1100
1072,0.10875,47.89125,0,0,1,1,552,5.922,52,48,0,0,0,1100
1061.75,0.105,47.8125,0,0,1,1,551.8125,5.922,52,48,0,0,0,1100
1058.25,0.105,47.9175,0,0,1,1,551.625,5.924625,52,48,0,0,0,1100
1078.625,0.10125,48.5325,0,0,1,1,551.8125,5.924625,52,48.5,0,0,0,1100
1045.625,0.10875,48.37875,0,0,1,1,551.625,5.92375,52,49.5,0,0,0,1100
1114,0.10875,49.3725,0,0,1,1,552,5.92375,52,49.5,0,0,0,1100
1114.875,0.10125,48.42375,0,0,1,1,552,5.924625,52,48.5,0,0,0,1100
1085,0.105,48.345,0,0,1,1,552,5.924625,52,48.5,0,0,0,1100
1112.25,0.105,48.93375,0,0,1,1,551.8125,5.92375,52,49,0,0,0,1100
1084.25,0.105,48.8625,0,0,1,1,551.8125,5.92375,52,49,0,0,0,1100
1067.875,0.105,47.86125,0,0,1,1,551.625,5.924625,52,48,0,0,0,1100
1060.75,0.10125,46.93875,0,0,1,1,551.4375,5.924625,52,47,0,0,0,1100
1041.25,0.105,47.99625,0,0,1,1,551.625,5.9255,52,48,0,0,0,1100
998.25,0.105,46.9425,0,0,1,1,551.8125,5.92725,52,47,0,0,0,1100
998,0.105,47.89875,0,0,1,1,552,5.92725,52,48,0,0,0,1050
1020.25,0.105,47.895,0,0,1,1,551.8125,5.926375,52,49,0,0,0,1050
1016.125,0.10875,48.90375,0,0,1,1,551.8125,5.9255,52,49,0,0,0,1050
1053,0.105,48.88125,0,0,1,1,551.8125,5.924625,52,49.5,0,0,0,1050
1036.875,0.105,49.35,0,0,1,1,551.8125,5.926375,52,49.5,0,0,0,1050
1039.375,0.105,49.485,0,0,1,1,551.8125,5.926375,52,49.5,0,0,0,1050
1103.625,0.10875,49.47,0,0,1,1,551.8125,5.92725,52,48.5,0,0,0,1050
1027.5,0.1125,48.48375,0,0,1,1,551.4375,5.92725,52,48.5,0,0,0,1050
1022.125,0.10875,47.37375,0,0,1,1,551.4375,5.926375,52,47.5,0,0,0,1050
1038.5,0.1125,48.41625,0,0,1,1,551.4375,5.92725,52,48.5,0,0,0,1050
1064.5,0.10875,48.3,0,0,1,1,551.625,5.928125,52,48.5,0,0,0,1050
1097.25,0.105,47.41125,0,0,1,1,551.625,5.929,52,47.5,0,0,0,1050
992.5,0.105,46.4025,0,0,1,1,551.625,5.929,52,46.5,0,0,0,1050
1043.375,0.10875,47.41875,0,0,1,1,551.8125,5.929875,52,47.5,0,0,0,1050
1130.75,0.10875,47.39625,0,0,1,1,551.8125,5.928125,52,46.5,0,0,0,1050
1027.375,0.10875,46.335,0,0,1,1,551.8125,5.928125,52,46.5,0,0,0,1050
1035.5,0.10875,47.415,0,0,1,1,551.625,5.929875,52,47.5,0,0,0,1050
1190.375,0.1125,46.35,0,0,1,1,551.625,5.929,52,46.5,0,0,0,1050
1027.5,0.10875,45.33375,0,0,1,1,551.4375,5.929,52,45.5,0,0,0,1050
979.875,0.105,46.425,0,0,1,1,551.4375,5.929,52,46.5,0,0,0,1050
1048.75,0.105,46.42125,0,0,1,1,551.625,5.929,52,47.5,0,0,0,1050
1025.625,0.10875,47.45625,0,0,1,1,551.625,5.929875,52,46.5,0,0,0,1050
1024.875,0.105,46.44375,0,0,1,1,551.4375,5.929875,52,46.5,0,0,0,1050
1020.375,0.105,47.45625,0,0,1,1,551.625,5.93075,52,47.5,0,0,0,1050
1044.5,0.105,47.4225,0,0,1,1,551.625,5.93075,52,47.5,0,0,0,1050
1074.875,0.105,47.41125,0,0,1,1,551.4375,5.929,52,47.5,0,0,0,1050
1069.625,0.105,46.41,0,0,1,1,551.625,5.929875,52,46.5,0,0,0,1050
1065.125,0.105,45.41625,0,0,1,1,551.625,5.929875,52,45.5,0,0,0,1000
991,0.105,45.45375,0,0,1,1,551.4375,5.929875,52,45.5,0,0,0,1000
1043.5,0.10875,45.5175,0,0,1,1,551.25,5.93075,52,45.5,0,0,0,1000
1007.375,0.105,45.4275,0,0,1,1,551.625,5.929875,52,45.5,0,0,0,1000
1038.875,0.10875,45.45,0,0,1,1,551.4375,5.929875,52,45.5,0,0,0,1000
1080.375,0.105,45.4425,0,0,1,1,551.4375,5.929875,52,44.5,0,0,0,1000
1024.25,0.105,44.475,0,0,1,1,551.625,5.929875,52,43.5,0,0,0,1000
949.125,0.10875,43.59375,0,0,1,1,551.625,5.9325,52,44.5,0,0,0,1000
1017.875,0.10875,44.385,0,0,1,1,551.625,5.9325,52,43.5,0,0,0,1000
1034.5,0.105,43.45875,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
914.5,0.10875,42.4275,0,0,1,1,551.8125,5.93075,52,42.5,0,0,0,1000
921,0.105,43.49625,0,0,1,1,551.4375,5.929875,52,43.5,0,0,0,1000
1009.75,0.105,43.41,0,0,1,1,551.4375,5.93075,52,43.5,0,0,0,1000
953.75,0.10875,42.3675,0,0,1,1,551.625,5.931625,52,42.5,0,0,0,1000
929,0.10875,43.3575,0,0,1,1,551.4375,5.931625,52,43.5,0,0,0,1000
924.75,0.105,44.37,0,0,1,1,551.625,5.93075,52,44.5,0,0,0,1000
996.125,0.10875,45.45375,0,0,1,1,551.4375,5.93075,52,45.5,0,0,0,1000
1067,0.10875,45.3975,0,0,1,1,551.625,5.93075,52,44.5,0,0,0,1000
1084.75,0.10875,44.48625,0,0,1,1,551.625,5.93075,52,43.5,0,0,0,1000
994.5,0.10875,43.38,0,0,1,1,551.625,5.93075,52,43.5,0,0,0,1000
987.5,0.1125,43.52625,0,0,1,1,551.625,5.933375,52,44.5,0,0,0,1000
992.75,0.10875,44.4375,0,0,1,1,551.4375,5.933375,52,44.5,0,0,0,1000
950.25,0.1125,43.39125,0,0,1,1,551.4375,5.9325,52,43.5,0,0,0,1000
992.25,0.10875,42.3975,0,0,1,1,551.4375,5.931625,52,42.5,0,0,0,1000
951.5,0.105,43.485,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
1122.5,0.10875,43.4775,0,0,1,1,551.625,5.9325,52,42.5,0,0,0,1000
936.25,0.10875,42.465,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
923.375,0.10875,43.38375,0,0,1,1,551.8125,5.931625,52,44.5,0,0,0,1000
1288.125,0.1125,44.3925,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
959.75,0.105,43.36875,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
994.5,0.105,44.475,0,0,1,1,551.4375,5.931625,52,44.5,0,0,0,1000
928.625,0.105,43.47375,0,0,1,1,551.8125,5.931625,52,43.5,0,0,0,1000
1007.125,0.10875,44.3775,0,0,1,1,551.4375,5.933375,52,44.5,0,0,0,1000
1031.5,0.105,44.4825,0,0,1,1,551.4375,5.933375,52,44.5,0,0,0,1000
1010,0.10875,43.395,0,0,1,1,551.625,5.931625,52,43.5,0,0,0,1000
994.125,0.105,43.4025,0,0,1,1,551.4375,5.9325,52,43.5,0,0,0,1000
965.625,0.10875,44.42625,0,0,1,1,551.625,5.931625,52,44.5,0,0,0,1000
965.25,0.10875,45.55875,0,0,1,1,551.625,5.9325,52,45.5,0,0,0,1000
1053.5,0.10875,45.36,0,0,1,1,551.4375,5.931625,52,44.5,0,0,0,1000
1062.375,0.10875,44.4225,0,0,1,1,551.4375,5.931625,52,43.5,0,0,0,1000
1024.125,0.105,43.37625,0,0,1,1,551.4375,5.9325,52,43.5,0,0,0,1000
983.625,0.10875,42.51375,0,0,1,1,551.625,5.9325,52,42.5,0,0,0,1000
941.5,0.1125,43.38,0,0,1,1,551.625,5.935125,52,43.5,0,0,0,1000
996.125,0.1125,43.51875,0,0,1,1,551.4375,5.935125,52,43.5,0,0,0,1000
958.5,0.10875,42.34125,0,0,1,1,551.4375,5.933375,52,42.5,0,0,0,1000
973.125,0.1125,43.485,0,0,1,1,551.4375,5.93425,52,43.5,0,0,0,1000
1013.75,0.10875,43.425,0,0,1,1,551.4375,5.933375,52,43.5,0,0,0,1000
1013,0.10875,43.44,0,0,1,1,551.625,5.933375,52,43.5,0,0,0,1000
1007.75,0.1125,43.46625,0,0,1,1,551.625,5.9325,52,43.5,0,0,0,1000
974.5,0.1125,42.435,0,0,1,1,551.625,5.933375,52,42.5,0,0,0,1000
946.5,0.10875,42.405,0,0,1,1,551.625,5.93425,52,43.5,0,0,0,1000
1030.5,0.1125,43.41375,0,0,1,1,551.4375,5.933375,52,42.5,0,0,0,1000
1006.875,0.1125,42.3525,0,0,1,1,551.625,5.9325,52,42.5,0,0,0,1000
999.5,0.10875,42.4275,0,0,1,1,551.8125,5.933375,52,42.5,0,0,0,1000
1019.125,0.1125,42.43125,0,0,1,1,551.4375,5.936,52,42.5,0,0,0,1000
1007.5,0.1125,42.43875,0,0,1,1,551.4375,5.935125,52,42.5,0,0,0,1000
1015.5,0.10875,42.48375,0,0,1,1,551.4375,5.93425,52,42.5,0,0,0,1000
992.375,0.1125,41.32875,0,0,1,1,551.4375,5.933375,52,41.5,0,0,0,1000
968.75,0.1125,41.33625,0,0,1,1,551.4375,5.93425,52,41.5,0,0,0,1000
961.375,0.1125,41.88,0,0,1,1,551.4375,5.93425,52,42,0,0,0,1100
1034.625,0.1125,43.02375,0,0,1,1,551.4375,5.93425,52,43,0,0,0,1100
1016.75,0.10875,43.87125,0,0,1,1,551.4375,5.93425,52,44,0,0,0,1100
1062,0.1125,44.9325,0,0,1,1,551.25,5.93425,52,45,0,0,0,1100
1062.875,0.10875,44.9625,0,0,1,1,551.4375,5.933375,52,45,0,0,0,1100
1109.125,0.1125,45.465,0,0,1,1,551.25,5.93425,52,45.5,0,0,0,1100
1033.375,0.105,45.4125,0,0,1,1,551.25,5.93425,52,46.5,0,0,0,1100
1058.75,0.10875,46.39125,0,0,1,1,551.4375,5.936,52,46.5,0,0,0,1100
1100.75,0.10875,45.45,0,0,1,1,551.25,5.936,52,45.5,0,0,0,1100
1146.5,0.105,45.3975,0,0,1,1,551.25,5.936875,52,45.5,0,0,0,1100
1138.625,9.75E-02,44.3475,0,0,1,1,551.25,5.935125,52,44.5,0,0,0,1100
1057.875,0.105,44.47875,0,0,1,1,551.25,5.935125,52,44.5,0,0,0,1100
1135.25,0.105,44.415,0,0,1,1,551.4375,5.935125,52,44.5,0,0,0,1100
1114.75,0.105,45.46125,0,0,1,1,551.4375,5.93425,52,45.5,0,0,0,1150
1111.25,0.105,46.46625,0,0,1,1,551.25,5.935125,52,46.5,0,0,0,1150
1152.125,0.10875,46.36875,0,0,1,1,551.0625,5.935125,52,46.5,0,0,0,1150
1129.375,0.10875,45.88125,0,0,1,1,550.875,5.935125,52,46,0,0,0,1150
1148.125,0.10875,46.94625,0,0,1,1,551.0625,5.935125,52,47,0,0,0,1150
1211.75,0.10875,46.005,0,0,1,1,551.0625,5.935125,52,46,0,0,0,1150
1177,0.105,45.83625,0,0,1,1,550.875,5.93425,52,46,0,0,0,1150
1160.375,0.1125,45.48375,0,0,1,1,551.0625,5.936875,52,45.5,0,0,0,1150
1048.25,0.1125,46.41,0,0,1,1,551.0625,5.936875,52,46.5,0,0,0,1150
1116.75,0.10875,47.385,0,0,1,1,551.0625,5.93775,52,47.5,0,0,0,1150
1108.25,0.1125,48.42,0,0,1,1,551.0625,5.935125,52,48.5,0,0,0,1150
1163.5,0.1125,49.32375,0,0,1,1,550.875,5.935125,52,49.5,0,0,0,1150
1146.25,0.1125,49.4175,0,0,1,1,550.875,5.935125,52,49.5,0,0,0,1150
1189.125,0.1125,50.4975,0,0,1,1,550.6875,5.93425,52,50.5,0,0,0,1150
1156.625,0.11625,50.3175,0,0,1,1,550.5,5.93425,52,50.5,0,0,0,1150
1177.5,0.1125,50.3925,0,0,1,1,550.5,5.935125,52,50.5,0,0,0,1150
1215.375,0.1125,50.325,0,0,1,1,550.5,5.935125,52,51.5,0,0,0,1150
1210.625,0.1125,51.405,0,0,1,1,550.5,5.936,52,50.5,0,0,0,1150
1172.5,0.11625,50.37375,0,0,1,1,550.6875,5.936875,52,50.5,0,0,0,1150
1131.75,0.1125,49.4025,0,0,1,1,550.6875,5.936875,52,49.5,0,0,0,1150
1206.75,0.1125,50.25,0,0,1,1,550.875,5.93775,52,50.5,0,0,0,1150
1107.625,0.1125,49.3875,0,0,1,1,550.6875,5.936875,52,49.5,0,0,0,1150
1139.5,0.11625,49.43625,0,0,1,1,550.875,5.936875,52,49.5,0,0,0,1150
1153.25,0.11625,48.88875,0,0,1,1,550.5,5.936875,52,49,0,0,0,1100
1191.875,0.1125,47.8875,0,0,1,1,550.6875,5.936875,52,48,0,0,0,1100
1077.625,0.1125,47.8575,0,0,1,1,551.25,5.936875,52,48,0,0,0,1100
1101.875,0.1125,46.92375,0,0,1,1,551.0625,5.936875,52,47,0,0,0,1100
1120.375,0.1125,47.94,0,0,1,1,551.25,5.936875,52,48,0,0,0,1100
1118.125,0.1125,48.87375,0,0,1,1,551.25,5.936875,52,49,0,0,0,1100
1122,0.1125,47.83875,0,0,1,1,551.0625,5.936875,52,48,0,0,0,1100
1186.625,0.1125,47.955,0,0,1,1,551.25,5.936,52,48,0,0,0,1100
1108.75,0.1125,46.87875,0,0,1,1,551.25,5.936875,52,47,0,0,0,1100
1137.625,0.1125,45.9,0,0,1,1,551.25,5.938625,52,46,0,0,0,1100
1097.625,0.11625,45.89625,0,0,1,1,550.875,5.936875,52,46,0,0,0,1100
1113.875,0.1125,46.425,0,0,1,1,551.25,5.936875,52,46.5,0,0,0,1100
1154.625,0.1125,45.44625,0,0,1,1,550.875,5.936875,52,45.5,0,0,0,1100
935.5,0.1125,46.4025,0,0,1,1,551.4375,5.936875,52,46.5,0,0,0,1100
1129.875,0.1125,46.45125,0,0,1,1,551.4375,5.936875,52,45.5,0,0,0,1100
1133.625,0.105,44.46375,0,0,1,1,551.4375,5.936,52,44.5,0,0,0,1100
1102,0.1125,44.43,0,0,1,1,551.4375,5.936,52,44.5,0,0,0,1100
999.375,0.1125,43.4325,0,0,1,1,551.4375,5.936,52,43.5,0,0,0,1100
1058.625,0.10875,44.445,0,0,1,1,551.4375,5.936,52,44.5,0,0,0,1100
1029.125,0.10875,45.4575,0,0,1,1,551.4375,5.936875,52,45.5,0,0,0,1100
1066.875,0.1125,45.4125,0,0,1,1,551.4375,5.936,52,45.5,0,0,0,1100
1065.5,0.10875,45.4275,0,0,1,1,551.25,5.936875,52,45.5,0,0,0,1100
1052.5,0.10875,45.4575,0,0,1,1,551.25,5.936875,52,45.5,0,0,0,1100
1109.375,0.1125,46.49625,0,0,1,1,550.875,5.93775,52,46.5,0,0,0,1100
1128.125,0.10875,46.48875,0,0,1,1,551.25,5.938625,52,46.5,0,0,0,1100
1045.25,0.1125,45.92625,0,0,1,1,551.25,5.936875,52,46,0,0,0,1100
1090.125,0.1125,46.84125,0,0,1,1,551.4375,5.936875,52,47,0,0,0,1100
1108.125,0.1125,47.925,0,0,1,1,551.25,5.936,52,48,0,0,0,1100
1116.875,0.10875,47.94375,0,0,1,1,551.25,5.936,52,48,0,0,0,1100
1082.25,0.10875,47.92125,0,0,1,1,551.4375,5.936875,52,48,0,0,0,1100
1102.75,0.10875,47.88,0,0,1,1,551.25,5.936875,52,48,0,0,0,1100
1095.875,0.105,47.82375,0,0,1,1,551.25,5.936,52,48,0,0,0,1100
1081.875,0.10875,47.955,0,0,1,1,551.4375,5.936,52,48,0,0,0,1100
1105.25,0.10875,48.3225,0,0,1,1,551.0625,5.935125,52,48.5,0,0,0,1100
1111.375,0.10875,48.3375,0,0,1,1,551.25,5.936,52,48.5,0,0,0,1100
1142.375,0.10875,48.39375,0,0,1,1,551.25,5.936875,52,48.5,0,0,0,1100
1116,0.10875,48.3525,0,0,1,1,551.4375,5.936875,52,48.5,0,0,0,1100
1124.125,0.1125,48.36375,0,0,1,1,551.25,5.936875,52,48.5,0,0,0,1100
1124.125,0.10875,48.32625,0,0,1,1,551.25,5.93775,52,48.5,0,0,0,1100
1127.75,0.10875,48.34875,0,0,1,1,551.25,5.9395,52,48.5,0,0,0,1100
1141.875,0.10875,48.28875,0,0,1,1,551.25,5.9395,52,48.5,0,0,0,1100
1140.25,0.10875,47.86875,0,0,1,1,551.25,5.93775,52,48,0,0,0,1100
1123.875,0.10875,47.8275,0,0,1,1,551.25,5.93775,52,48,0,0,0,1100
1099.25,0.1125,47.41125,0,0,1,1,551.4375,5.93775,52,47.5,0,0,0,1100
1107.125,0.10875,47.3325,0,0,1,1,551.0625,5.936875,52,47.5,0,0,0,1100
1111.75,0.1125,47.4225,0,0,1,1,551.4375,5.936875,52,47.5,0,0,0,1100
1079.25,0.1125,47.45625,0,0,1,1,551.4375,5.938625,52,47.5,0,0,0,1100
1085.875,0.10875,47.43375,0,0,1,1,551.625,5.936875,52,47.5,0,0,0,1100
1190.5,0.1125,48.41625,0,0,1,1,551.4375,5.936875,52,48.5,0,0,0,1150
1203.25,0.1125,48.285,0,0,1,1,551.25,5.936875,52,48.5,0,0,0,1150
1106,0.1125,47.385,0,0,1,1,551.4375,5.93775,52,47.5,0,0,0,1150
1171.875,0.11625,48.375,0,0,1,1,551.4375,5.9395,52,48.5,0,0,0,1150
1114,0.105,48.4725,0,0,1,1,551.25,5.9395,52,48.5,0,0,0,1150
1188,0.10875,48.43125,0,0,1,1,551.25,5.93775,52,48.5,0,0,0,1150
1198.25,0.10875,47.50875,0,0,1,1,550.875,5.93775,52,47.5,0,0,0,1150
1148.375,0.1125,46.3275,0,0,1,1,551.0625,5.938625,52,46.5,0,0,0,1150
1103.75,0.1125,47.38125,0,0,1,1,551.4375,5.938625,52,47.5,0,0,0,1150
1104.25,0.1125,48.35625,0,0,1,1,551.4375,5.938625,52,48.5,0,0,0,1150
1116.25,0.10875,49.45875,0,0,1,1,551.25,5.93775,52,49.5,0,0,0,1150
1171.25,0.1125,48.3525,0,0,1,1,551.25,5.93775,52,48.5,0,0,0,1150
1124.75,0.1125,48.46125,0,0,1,1,551.25,5.938625,52,48.5,0,0,0,1150
1092.75,0.1125,47.4825,0,0,1,1,551.25,5.938625,52,47.5,0,0,0,1150
1127.625,0.1125,48.40875,0,0,1,1,551.25,5.940375,52,48.5,0,0,0,1150
1102.25,0.1125,47.44125,0,0,1,1,551.4375,5.940375,52,47.5,0,0,0,1150
1118.5,0.1125,48.43125,0,0,1,1,551.4375,5.938625,52,48.5,0,0,0,1150
1114.875,0.1125,48.3825,0,0,1,1,551.25,5.938625,52,48.5,0,0,0,1150
1111.75,0.1125,48.40875,0,0,1,1,550.875,5.93775,52,48.5,0,0,0,1150
1132.375,0.1125,48.36375,0,0,1,1,551.25,5.938625,52,48.5,0,0,0,1150
1137.875,0.1125,48.88125,0,0,1,1,551.4375,5.938625,52,49,0,0,0,1150
1140.875,0.1125,48.88875,0,0,1,1,551.25,5.940375,52,49,0,0,0,1150
1163.5,0.11625,48.95625,0,0,1,1,551.4375,5.93775,52,49,0,0,0,1150
1160.25,0.1125,48.85875,0,0,1,1,551.25,5.938625,52,49,0,0,0,1150
1120,0.1125,48.90375,0,0,1,1,551.0625,5.938625,52,49,0,0,0,1150
1069.75,0.1125,47.9625,0,0,1,1,551.25,5.940375,52,48,0,0,0,1150
1086.375,0.1125,48.91125,0,0,1,1,551.25,5.940375,52,49,0,0,0,1150
1171.375,0.1125,48.81,0,0,1,1,551.25,5.93775,52,49,0,0,0,1150
1215.875,0.1125,49.845,0,0,1,1,551.4375,5.93775,52,50,0,0,0,1150
1217.5,0.1125,48.8775,0,0,1,1,551.25,5.93775,52,49,0,0,0,1150
1042.625,0.1125,47.895,0,0,1,1,551.25,5.938625,52,48,0,0,0,1150
1078.625,0.11625,48.8325,0,0,1,1,551.25,5.938625,52,49,0,0,0,1150
1185.5,0.11625,48.88125,0,0,1,1,551.625,5.940375,52,48,0,0,0,1150
1129.375,0.11625,47.95125,0,0,1,1,551.25,5.938625,52,48,0,0,0,1150
1234.25,0.11625,48.87,0,0,1,1,551.4375,5.938625,52,49,0,0,0,1150
1208.25,0.1125,47.94,0,0,1,1,551.4375,5.9395,52,48,0,0,0,1150
1248.5,0.1125,48.9,0,0,1,1,551.4375,5.9395,52,49,0,0,0,1150
1195.25,0.11625,50.07,0,0,1,1,551.4375,5.938625,52,50,0,0,0,1150
1118.25,0.10875,48.83625,0,0,1,1,551.4375,5.940375,52,49,0,0,0,1150
1194.375,0.10875,48.9,0,0,1,1,551.25,5.94125,52,48,0,0,0,1150
1181.25,0.10875,47.9475,0,0,1,1,551.8125,5.938625,52,47,0,0,0,1150
1141.25,0.11625,46.88625,0,0,1,1,551.25,5.938625,52,47,0,0,0,1150
1135.875,0.1125,47.92125,0,0,1,1,551.25,5.938625,52,48,0,0,0,1150
1180.375,0.1125,48.87,0,0,1,1,551.625,5.938625,52,49,0,0,0,1150
1122,0.1125,47.91,0,0,1,1,551.625,5.9395,52,48,0,0,0,1150
1166.125,0.105,47.85,0,0,1,1,551.8125,5.9395,52,48,0,0,0,1150
1161,0.10875,47.83875,0,0,1,1,551.625,5.94125,52,48,0,0,0,1150
1102,0.10875,46.9425,0,0,1,1,551.625,5.9395,52,47,0,0,0,1150
1146.875,0.10875,47.89875,0,0,1,1,551.4375,5.94125,52,48,0,0,0,1150
1120.875,0.1125,48.8925,0,0,1,1,551.625,5.94125,52,49,0,0,0,1150
1146.5,0.10875,49.91625,0,0,1,1,551.4375,5.940375,52,50,0,0,0,1150
1179.625,0.10875,49.84125,0,0,1,1,551.25,5.940375,52,50,0,0,0,1150
1122,0.105,49.9275,0,0,1,1,551.25,5.94125,52,50,0,0,0,1150
1182.75,0.105,50.02125,0,0,1,1,551.4375,5.94125,52,50,0,0,0,1150
1128.875,0.105,48.82875,0,0,1,1,551.25,5.940375,52,49,0,0,0,1150
1138.75,0.105,48.8625,0,0,1,1,551.625,5.940375,52,49,0,0,0,1150
1177.5,0.10875,49.8675,0,0,1,1,551.4375,5.940375,52,50,0,0,0,1150
1126.375,0.10875,48.8625,0,0,1,1,551.4375,5.940375,52,49,0,0,0,1150
1124.375,0.10875,48.92625,0,0,1,1,551.4375,5.94125,52,49,0,0,0,1150
1135,0.10875,48.93375,0,0,1,1,551.4375,5.94125,52,49,0,0,0,0
626.5,0.10875,0.285,0,0,0,1,551.625,5.942125,52,48,0,0,0,0
492.125,0.105,0.28125,0,0,0,1,552.1875,5.943875,52,48,0,0,0,0
493.125,0.10875,0.285,0,0,0,1,552.1875,5.942125,52,48,0,0,0,0
466.375,0.10875,0.285,0,0,0,1,552.1875,5.942125,52,48,0,0,0,0
413.875,0.105,0.285,0,0,0,1,552.1875,5.94125,52,48,0,0,0,0
371.125,0.105,0.285,0,0,0,1,552.1875,5.940375,52,48,0,0,0,0
339.625,0.10875,0.28125,0,0,0,1,552.1875,5.9395,52,48,0,0,0,0
333.75,0.10875,0.28125,0,0,0,1,552.375,5.940375,52,48,0,0,0,0
351,0.105,0.28125,0,0,0,1,552.1875,5.9395,52,48,0,0,0,0
312,0.10875,0.28125,0,0,0,1,552.375,5.938625,52,48,0,0,0,0
356.125,0.10875,0.285,0,0,0,1,552.375,5.93775,52,48,0,0,0,0
325.5,0.105,0.28125,0,0,0,1,552.375,5.93775,52,48,0,0,0,0
354.25,0.105,0.2775,0,0,0,1,552,5.93775,52,48,0,0,0,0
371.75,0.105,0.28125,0,0,0,1,552,5.938625,52,48,0,0,0,0
323.25,0.105,0.2775,0,0,0,1,552.1875,5.938625,52,48,0,0,0,0
318.625,0.105,0.28125,0,0,0,1,552,5.936875,52,48,0,0,0,0
341,0.105,0.28125,0,0,0,1,552,5.936,52,48,0,0,0,0
372.25,0.105,0.285,0,0,0,1,552,5.936,52,48,0,0,0,0
341.5,0.105,0.28125,0,0,0,1,552.1875,5.935125,52,48,0,0,0,0
332.75,0.105,0.28125,0,0,0,1,552.1875,5.935125,52,48,0,0,0,0
398.125,0.105,0.28125,0,0,0,1,552,5.935125,52,48,0,0,0,0
